Company,Username,City,State,Date,Rating,Review,Distance,Cost,Cost.per.Mile,Sqft.Moved
Penske,Robert R,Cape Coral,FL,2015-11-26,5,Everything went very well. They didn't have the moving blankets when I arrived to pick up the truck but they delivered them to my house about 1 hour later. The truck was full of fuel and clean when picking it up. I used Penske because the 26 foot van had a diesel engine. I definitely would use them again. The only bad thing about the truck was that the seat was not very comfortable f.or driving 10-12 hours a day,1400.0,,,3000.0
Penske,Craig B,Mills River,NC,2015-11-26,4,"Penske trucks are well maintained and heavy duty. If you are a AAA member, you receive a significant discount on your rental.",2100.0,2000.0,0.95,2000.0
Penske,Kellie V,Bastrop,TX,2015-11-25,2,Had 3 bad tires but they compensated nicely.,1300.0,2000.0,1.54,1600.0
Penske,Linda J,Rocheport,MO,2015-11-23,5,"We rented a truck, it was ready when we needed it. It was clean and ready to go with a full tank of gas.",,,,
Penske,donnie m,San Jose,CA,2015-11-22,5,good comfortable truck,2575.0,,,
Penske,Anthony F,Louisville,KY,2015-11-22,5,No complaints. Truck was in very good condition and did it's job. I reserved online but their customer service called me about a week before to confirm everything and was nice and professional. The customer service was also professional during pick up. I don't drop the truck off until tomorrow but I imagine that the customer service during drop off will be good as well. The main reason I picked Penske over the rest was cost - they offered a discount for booking online plus a discount for being a AAA member.,380.0,225.0,0.59,1250.0
Penske,Leah S,Gallatin,TN,2015-11-22,2,"I told the phone rep several times the size of my storage unit, and expressed doubt I needed such a big truck. I was talked into way to big a truck that was just hell through the mountains. The brakes were extremely stiff and even downshifting I could not go up a moderate hill faster than 35 while I saw Uhauls with the same length take the hills with no issues. I chose Penske for a guaranteed reservation when I heard Uhaul doesn't always honor a reservation. I will never use Penske again especially with the ramps being so high...very difficult to load and unload.",650.0,1009.0,1.55,400.0
Penske,Gene M,Girard,IL,2015-11-21,4,"The pick up time took over an hour A little too long. The truck seemed to run like it was missing. It got bogged down a lot and we only got 5 -6 miles to the gallon. It was very expensive to pay for the gas to move, much more than I expected.",950.0,1534.0,1.61,1600.0
Penske,louis s,Irmo,SC,2015-11-21,5,Was a satisfactory experience.,200.0,218.0,1.09,300.0
Penske,cynthia g,Hampton,VA,2015-11-19,5,Easy pick up and drop off.,450.0,,,1500.0
Penske,DALE F,Mooresville,NC,2015-11-17,5,Truck was ready and we had no problems at all! Thank you! Dale,16.0,,,1100.0
Penske,Stephanie A,Royal Oak,MI,2015-11-16,5,Great service--the store was helpful. Truck was quick. Wish they had loaded the tow dolly on the car for us though. It was hard to do with just the videos.,576.0,800.0,1.39,1400.0
Penske,John B. S,Asheville,NC,2015-11-16,5,"Pretty new 16' box truck. Only had 26,000 miles on it. Great on gas, too. Checked out on Friday afternoon and returned on Saturday (could have kept until Monday 8am) and was only charged for 1 day! Very nice people to deal with, too.",25.0,71.0,2.84,1000.0
Penske,James B,Ellenton,FL,2015-11-15,4,"The leg room was a bit cramped, but I think that's probably to be expected in a 16 ft truck. My only gripe (about ALL of the truck rentals) is that the cost for moving from north to south was about 5 times more expensive than if moving south to north.",,,,
Penske,Cassy W,Lakeland,FL,2015-11-15,5,We had no trouble at all with our Penske truck or dealing with the company itself.,769.0,287.0,0.37,1200.0
Penske,Jason S,Saint Charles,MO,2015-11-13,5,"I rented a 16"" mini cab Penske truck  drove 900 miles from Philadelphia to St. Louis. Wonderful truck! Drove like a dream! No mechanical or any other issues  as a guy used to driving a tiny Ford Focus, the adjustment was painless. Would definitely go Penske again in the future.",900.0,1000.0,1.11,1050.0
Penske,Claude H,Southbridge,MA,2015-11-10,5,Very professional in all respects!,3300.0,1400.0,0.42,3000.0
Penske,Linda N,Bartlett,IL,2015-11-09,5,I have rented many trucks over the years to move rooms or entire households and Penske is by far the easiest truck to drive and the most comfortable. it was clean and ready for me when I arrived.,30.0,130.0,4.33,200.0
Penske,Tom W,Steubenville,OH,2015-11-09,5,They got me what they said they would. It was the right size and the cost was fair.,15.0,150.0,10.0,1200.0
Penske,Carl T,Vista,CA,2015-11-06,4,Had a few truck problem that i was compensated for.,1300.0,1500.0,1.15,1000.0
Penske,Travis N,Decatur,IL,2015-11-02,4,"Company was great, but the truck beats you up pretty good.",600.0,600.0,1.0,2000.0
Penske,George F,Royse City,TX,2015-11-01,4,I will use them again. Even though we found out the leaked (rain on move day). They fixed that right away. Then 200 miles down the road the trailer tire shredded. Technician were called and all was handled promptly and professionally. Rest of the trip went fine.,1000.0,1037.0,1.04,2100.0
Penske,Amanda M,Titusville,FL,2015-11-01,5,"I'm glad I went with a Penske truck. The truck was in great condition and didn't have a single problem on the long journey from east coast to west coast. I ended up going with a 16ft truck and was worried that everything wouldn't fit - however thanks to the moving company I chose through HireAHelper (Sebastian Moving of Orlando), I actually ended up having room to spare. I think that the Penske rental was actually the cheapest option, even with insurance and gas factored in. I also got 3 dozen furniture blankets on the movers' recommendation. At the last minute, we also rented a dolly and they were very accommodating about changing our reservation. I would definitely rent a Penske truck again, especially now that I know I'll be able to fit my things in the 16ft. You do have to provide your own padlock, though, so make sure you have one on hand!",3000.0,1200.0,0.4,800.0
Penske,Travis N,Mishawaka,IN,2015-10-30,4,Company was pleasant. Truck was uncomfortable if long distance moving.,600.0,600.0,1.0,2000.0
Penske,Janine N,Rock Hill,SC,2015-10-26,3,"The customer service and price were great but there was something wrong with the truck. It did get us there, but it took longer than expected. The truck had more than usual vibrations (even for a large truck). Driving it was a little scary across country.",450.0,425.0,0.94,1200.0
Penske,Kevin K,Midlothian,VA,2015-10-24,5,Good customer service. Friendly and professional.,150.0,470.0,3.13,1100.0
Penske,paulette m,Schererville,IN,2015-10-21,5,it was a tough move,650.0,516.0,0.79,700.0
Penske,PHYLLIS A,Decatur,AL,2015-10-20,5,Always unlimited mileage and great equipment! Was within my budget and felt like they appreciated my business on both ends!,750.0,358.0,0.48,1450.0
Penske,Darrell D,San Antonio,TX,2015-10-14,5,Very pleased with the Penske experience.,1000.0,2000.0,2.0,1500.0
Penske,Ammy L,Gretna,LA,2015-10-13,3,"Good Service, Happy With My Choice.",900.0,1000.0,1.11,1200.0
Penske,Steve K,Newton,MA,2015-10-12,5,They were able to get us a one-way rental at the last minute. We had tried another provider but they wanted us to pick up the truck one hour away and the Penske location was only 10 minutes away. Penske ended up being cheaper than the alternative especially since they didn't charge for mileage.,150.0,,,
Penske,Joyce H,Perkasie,PA,2015-10-12,5,Clean and on time ready,50.0,200.0,4.0,1500.0
Penske,Larry S,Orange Park,FL,2015-10-10,5,All was great!,2.0,50.0,25.0,1500.0
Penske,Lauren H,Fort Collins,CO,2015-10-06,5,"I was pleasantly surprised that after traveling 1500 miles over 3 days with 2 people and a dog, that my body didn't hurt. The comfort bench in the cab is indeed surprisingly comfortable and supportive over the long haul. I had a 26' Penske truck and a 3 bed/2.5 bath ~1600 sq ft house and the movers got everything in with some room to spare. We were very pleased with the size, cost, cleanliness, truck mechanics and so on. Would highly recommend Penske truck rentals for all your moving needs!",1500.0,2000.0,1.33,1600.0
Penske,Ashley R,Phoenix,AZ,2015-10-05,4,Cheaper then uhaul for sure!,250.0,169.0,0.68,675.0
Penske,Andrew P,South Milwaukee,WI,2015-10-03,5,Penske always has great trucks.,,,,
Penske,John F,New Orleans,LA,2015-10-01,4,"We had used tires on the truck and the tread flew off one of the tires on the interstate. They were quick to respond once we got through roadside maintenance, but that call was about 50 minutes long.",540.0,450.0,0.83,1500.0
Penske,Susan B,Norton,MA,2015-09-30,5,"The truck was in very good condition and drove well. Customer service during booking and pick-up was very helpful. Gas mileage was poor, therefore quite costly. This was due to the weight of the contents, therefore understandable, but renters should be aware of the $$ they will spend driving.",900.0,430.0,0.48,800.0
Penske,Jack V,Austin,TX,2015-09-28,5,"Very helpful. There were a few small issues, but the Home Depot guy addressed them and got the trailer working fine.",1400.0,1000.0,0.71,
Penske,Aaron H,Sealy,TX,2015-09-28,2,"Our truck was originally booked as a 16ft and later changed to a 22ft. Apparently this cause all sorts of problems. After 2 hours at Home Depot, we finally got the key for the original 16ft we booked. After going to the truck, we realized there was not a dolly as per our online booking. So we had to buy one. The Home Depot employees were very nice, even dispite having other customers with the same issue that we had, having to deal with a smaller truck.",158.0,158.0,1.0,600.0
Penske,Peter L,Ramona,CA,2015-09-27,5,"We have too much stuff, moved with two 26' trucks and 2 car carriers. Car carrier on first trip had a flat near LA -- road debris tore a hold in the sidewall. They were fast in getting it repaired. (I seem to be a flat magnet - plenty of my own and now one apiece for car carrier and",450.0,1100.0,2.44,2600.0
Penske,Patrice W,Evergreen,CO,2015-09-26,4,It would have been nice if they had done a better job helping us pick the right size truck. We got a 16' truck and only filled 1/3 of it (a 10' truck would have made much more sense). It also would have been nice to know that the truck only got 8.4 MPG as it cost about $300 in fuel for the trip. The truck was in excellent condition (it was basically comfortable to sit in for 17 hours) - although the rails inside were so close to the wall that it made it difficult to tie things to it (we were surprised there were no rings or other devices to tie rope to in order to keep things from shifting around). The customer service was good. I'll check into other companies next time (we made this reservation based on a friend's suggestion).,1200.0,575.0,0.48,1200.0
Penske,John K,Winchester,VA,2015-09-24,2,"Truck would of been OK, would of given it 5 stars if it was inspected before it went out. Had bad headlights and brakes. I did a lot of night driving and it was hell!",1800.0,1300.0,0.72,1100.0
Penske,Kait L,Worcester,MA,2015-09-23,3,"EXCELLENT people in Worcester, VA, and Nashville however the truck itself was in TOUGH shape and made the trip a lot more agonizing than it should have been.",1000.0,1900.0,1.9,1150.0
Penske,John M,Hilton Head Island,SC,2015-09-23,4,Rental blankets are tiny. Received many complaints from packers that they were too small.,360.0,600.0,1.67,1600.0
Penske,Mike G,Manhattan,NY,2015-09-22,5,"Got a 16' moving van for a one way from Richmond VA to Manhattan. The van came with a dolly and I got 12 moving blankets. The van ran well and handled fine. Terrible gas mileage - but it's a 16' van what do you expect, right? Got it at home depot, dropped off at Chelsea Rentals on 26th street. Great customer service at Chelsea Rentals. Penske was less expensive than U-Hual too.",,,,
Penske,Michael B,West Palm Beach,FL,2015-09-21,5,"Penske is always the best, if for no other reason, they have the BEST customer support in the world, one of my top 5 favorite companies to work with.",1200.0,1200.0,1.0,2300.0
Penske,Michael B,Spring,TX,2015-09-21,5,"Penske is the BEST period! Always 5 stars for customer service, one of my top 5 favorite companies to work with.",100.0,160.0,1.6,2300.0
Penske,delaine m,Georgetown,TX,2015-09-20,5,Good truck,,,,
Penske,Timothy M,Apollo Beach,FL,2015-09-18,4,Truck was almost brand new. Ran well and drove very nice. Would use them again for any moving job.,1550.0,2700.0,1.74,1242.0
